date,match_winner,player_red_1,player_red_2,player_red_3,player_red_4,player_red_5,player_blue_1,player_blue_2,player_blue_3,player_blue_4,player_blue_5
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Reformed%20RektLex', tag='EUNE'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='Toxic%20Jungler', tag='420'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='Robert%20RS77', tag='SNUS'), <Champion.SWAIN: 50>, <Lane.MID: 3>)","(Player(name='Rydzyk%20W%20Maybach', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='death%20rider%20CY', tag='EUNE'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)","(Player(name='hvala%20gobi', tag='EUNE'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='Apogea', tag='EUNE'), <Champion.RAMMUS: 33>, <Lane.JUNGLE: 2>)","(Player(name='Barnaba%20Bazyli', tag='ngr2'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='depressed%20rat', tag='777'), <Champion.TWITCH: 29>, <Lane.ADC: 4>)","(Player(name='N%C3%B8tice%20me%20Senpai', tag='EUNE'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='KINGKNAGUS', tag='2270'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.GWEN: 887>, <Lane.JUNGLE: 2>)","(Player(name='pyrcin', tag='EUNE'), <Champion.TAHM_KENCH: 223>, <Lane.MID: 3>)","(Player(name='CC%20DEKU', tag='CHAN'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='Dark%20Zed', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='C%20ShiSUii%20C', tag='EUNE'), <Champion.VOLIBEAR: 106>, <Lane.TOP: 1>)","(Player(name='Cmykkk', tag='lovki'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='Swain%20IV', tag='Luffy'), <Champion.KAYLE: 10>, <Lane.MID: 3>)","(Player(name='Longline%20', tag='EUNE'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='SeD%20miiizo', tag='EUNE'), <Champion.MILIO: 902>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='KINGKNAGUS', tag='2270'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='Lunomed', tag='6969'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='Boostaf', tag='EUNE'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='69MonsterPL2007', tag='EUNE'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)","(Player(name='AquaaMarine', tag='EUNE'), <Champion.POPPY: 78>, <Lane.TOP: 1>)","(Player(name='seattleman', tag='EUNE'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='Elmadator', tag='EUNE'), <Champion.LUX: 99>, <Lane.MID: 3>)","(Player(name='k%CE%B1t%CE%B1br%CE%B1', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='FysteX', tag='EUNE'), <Champion.THRESH: 412>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Donatello', tag='manas'), <Champion.POPPY: 78>, <Lane.TOP: 1>)","(Player(name='Spetsnaz%20GP', tag='PDF'), <Champion.GRAVES: 104>, <Lane.JUNGLE: 2>)","(Player(name='KicsiRicsi4', tag='EUNE'), <Champion.SYNDRA: 134>, <Lane.MID: 3>)","(Player(name='Wichurson', tag='9718'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='Septer', tag='EUNE'), <Champion.BRAUM: 201>, <Lane.SUPPORT: 5>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='wesolygostek54', tag='PRA'), <Champion.AURELION_SOL: 136>, <Lane.MID: 3>)","(Player(name='KulaSteve', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='FLFLFL', tag='ESSA'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='KINGKNAGUS', tag='2270'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='IllllllllllIl', tag='EUNE'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='Dark%20Shooter', tag='Kriss'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='Alectoo', tag='EUNE'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)","(Player(name='Okapy', tag='EUNE'), <Champion.TEEMO: 17>, <Lane.TOP: 1>)","(Player(name='Bald%C3%BCr', tag='jops'), <Champion.KHAZIX: 121>, <Lane.JUNGLE: 2>)","(Player(name='Horcrux%20%C5%9Eeeker', tag='EUNE'), <Champion.GRAGAS: 79>, <Lane.MID: 3>)","(Player(name='Madjarionicar', tag='019'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='shiningliketsun', tag='whot'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='KINGKNAGUS', tag='2270'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='Awaris', tag='EUNE'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='StefZilla', tag='EUNE'), <Champion.APHELIOS: 523>, <Lane.ADC: 4>)","(Player(name='emptyheart95', tag='EUNE'), <Champion.MORGANA: 25>, <Lane.SUPPORT: 5>)","(Player(name='BaaLoon', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.TOP: 1>)","(Player(name='SepiaQeene', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='idcnoobteam', tag='7101'), <Champion.SWAIN: 50>, <Lane.MID: 3>)","(Player(name='simmon5', tag='EUNE'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='Thorondil', tag='5555'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='BATUR', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='Demon%20Wzwodu%20UwU', tag='EUNE'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='lilla%20gaming', tag='EUNE'), <Champion.NILAH: 895>, <Lane.ADC: 4>)","(Player(name='Manglerr997', tag='EUNE'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)","(Player(name='DrHades', tag='6799'), <Champion.PANTHEON: 80>, <Lane.TOP: 1>)","(Player(name='BboyNietopesz', tag='EUNE'), <Champion.ZAC: 154>, <Lane.JUNGLE: 2>)","(Player(name='CONORmcGAJSON69', tag='EUNE'), <Champion.VEX: 711>, <Lane.MID: 3>)","(Player(name='Archmentor', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='Kyberdog', tag='EUNE'), <Champion.SHEN: 98>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.GWEN: 887>, <Lane.TOP: 1>)","(Player(name='Fallen%20Heaven', tag='EUNE'), <Champion.GRAGAS: 79>, <Lane.JUNGLE: 2>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='Krivka', tag='EUNE'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='1g%20745korun', tag='EUNE'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)","(Player(name='DaZi', tag='0001'), <Champion.SHACO: 35>, <Lane.TOP: 1>)","(Player(name='LucKy2108', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='niedasiewygrac', tag='666'), <Champion.TALON: 91>, <Lane.MID: 3>)","(Player(name='stejinnn', tag='1312'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='nevoljajeovde', tag='EUNE'), <Champion.HEIMERDINGER: 74>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.GWEN: 887>, <Lane.TOP: 1>)","(Player(name='Fallen%20Heaven', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='Sigma', tag='Tate'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='sacrificed', tag='111'), <Champion.BARD: 432>, <Lane.SUPPORT: 5>)","(Player(name='MIHNEAMORCOVEI3', tag='8008'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='STvV1', tag='EUNE'), <Champion.JARVAN_IV: 59>, <Lane.JUNGLE: 2>)","(Player(name='Are%20zemete%20be', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='MeowsForShenUlts', tag='IcExp'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='VNO', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='KINGKNAGUS', tag='2270'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.EKKO: 245>, <Lane.JUNGLE: 2>)","(Player(name='AVG%20Emk0o0', tag='EUNE'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='Alfa%20Baylee', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='PoutOnMe', tag='ff15'), <Champion.SONA: 37>, <Lane.SUPPORT: 5>)","(Player(name='Inhggarkel', tag='EUNE'), <Champion.SINGED: 27>, <Lane.TOP: 1>)","(Player(name='BrowarMak%C5%82owicz', tag='EUNE'), <Champion.VI: 254>, <Lane.JUNGLE: 2>)","(Player(name='Verciksu', tag='luki'), <Champion.KASSADIN: 38>, <Lane.MID: 3>)","(Player(name='HI%20IM%20RAClST', tag='EUNE'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='panzerschokolade', tag='EUNE'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='Garymaka', tag='EUNE'), <Champion.GANGPLANK: 41>, <Lane.TOP: 1>)","(Player(name='Son%20Of%20Maguire', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='FreeKuger', tag='EUNE'), <Champion.EKKO: 245>, <Lane.MID: 3>)","(Player(name='vragolani', tag='EUNE'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='Tbr', tag='EUNE'), <Champion.MILIO: 902>, <Lane.SUPPORT: 5>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.ORNN: 516>, <Lane.TOP: 1>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='Brothers', tag='8100'), <Champion.EZREAL: 81>, <Lane.MID: 3>)","(Player(name='Ronald1217', tag='EUNE'), <Champion.YASUO: 157>, <Lane.ADC: 4>)","(Player(name='Younash', tag='EUNE'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='El%207elw%20', tag='EUNE'), <Champion.TEEMO: 17>, <Lane.TOP: 1>)","(Player(name='kiIo%20marihuany', tag='EUNE'), <Champion.WUKONG: 62>, <Lane.JUNGLE: 2>)","(Player(name='CELSONEJRO', tag='EUNE'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='Forbidden%20Axe', tag='Santo'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='prisonpapi', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='Fifarafa69', tag='EUNE'), <Champion.SEJUANI: 113>, <Lane.JUNGLE: 2>)","(Player(name='Syzyf%20FluffY', tag='fjut'), <Champion.YASUO: 157>, <Lane.MID: 3>)","(Player(name='sillufer', tag='EUNE'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='Zazabi', tag='EUNE'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='3XK', tag='3330'), <Champion.DR_MUNDO: 36>, <Lane.TOP: 1>)","(Player(name='Vanaristah', tag='EUNE'), <Champion.GRAGAS: 79>, <Lane.JUNGLE: 2>)","(Player(name='b0smann', tag='EUNE'), <Champion.ZED: 238>, <Lane.MID: 3>)","(Player(name='GrillUGawronaa', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Dymu%20Kanclerz', tag='EUNE'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)","(Player(name='KINGKNAGUS', tag='2270'), <Champion.PANTHEON: 80>, <Lane.TOP: 1>)","(Player(name='Demon%20Wzwodu%20UwU', tag='EUNE'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='GEOMETRIJA', tag='CIKA'), <Champion.VELKOZ: 161>, <Lane.MID: 3>)","(Player(name='MrDomin', tag='noway'), <Champion.HWEI: 910>, <Lane.ADC: 4>)","(Player(name='Ojciec%20Ma%C5%82ej%20M', tag='FRIZ'), <Champion.TALIYAH: 163>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='The%20Dovahk11n', tag='EUNE'), <Champion.YORICK: 83>, <Lane.TOP: 1>)","(Player(name='horiabel97', tag='2309'), <Champion.TRUNDLE: 48>, <Lane.JUNGLE: 2>)","(Player(name='NeckzZ', tag='EUNE'), <Champion.ZOE: 142>, <Lane.MID: 3>)","(Player(name='Anczax', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='mn1ch', tag='0000'), <Champion.HWEI: 910>, <Lane.SUPPORT: 5>)","(Player(name='TheNavigator', tag='EUNE'), <Champion.REKSAI: 421>, <Lane.TOP: 1>)","(Player(name='LaBeLo', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Delthefunky', tag='EUNE'), <Champion.ANIVIA: 34>, <Lane.MID: 3>)","(Player(name='Umberto%20Volava', tag='EUNE'), <Champion.KALISTA: 429>, <Lane.ADC: 4>)","(Player(name='V1dek', tag='EUNE'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='BorusBrutva', tag='EUNE'), <Champion.NASUS: 75>, <Lane.TOP: 1>)","(Player(name='horiabel97', tag='2309'), <Champion.XIN_ZHAO: 5>, <Lane.JUNGLE: 2>)","(Player(name='karka2001', tag='EUNE'), <Champion.GRAGAS: 79>, <Lane.MID: 3>)","(Player(name='SCRlPTM4CHlN3L9', tag='EUNE'), <Champion.TWITCH: 29>, <Lane.ADC: 4>)","(Player(name='NeckzZ', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)","(Player(name='calle', tag='nakru'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='Health%20Fund', tag='7137'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='DocPatrik', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='mateomateuko', tag='EUNE'), <Champion.KALISTA: 429>, <Lane.ADC: 4>)","(Player(name='FreedomDispenser', tag='EUNE'), <Champion.TEEMO: 17>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='HELLEUUSS', tag='EUNE'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='SackSniffer93', tag='sacks'), <Champion.HECARIM: 120>, <Lane.JUNGLE: 2>)","(Player(name='MyBird%20is%20hungry', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.MID: 3>)","(Player(name='horiabel97', tag='2309'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='NeckzZ', tag='EUNE'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)","(Player(name='%CE%94m%CE%B2%C3%ABr', tag='plat'), <Champion.PANTHEON: 80>, <Lane.TOP: 1>)","(Player(name='brb%20need%20runes', tag='EUNE'), <Champion.KHAZIX: 121>, <Lane.JUNGLE: 2>)","(Player(name='Kreduh', tag='Tsfel'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='GotAxesNeedElo', tag='2233'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='Al%20Quran%20Enjoyer', tag='EUNE'), <Champion.BRAUM: 201>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Syckees', tag='6969'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='ThiefSRB', tag='EUNE'), <Champion.KARTHUS: 30>, <Lane.JUNGLE: 2>)","(Player(name='blakutanoman', tag='EUNE'), <Champion.HWEI: 910>, <Lane.MID: 3>)","(Player(name='lrelia%20dog', tag='EUNE'), <Champion.YASUO: 157>, <Lane.ADC: 4>)","(Player(name='jeff%20the%20killer', tag='3444'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)","(Player(name='NPC', tag='EUNEE'), <Champion.RUMBLE: 68>, <Lane.TOP: 1>)","(Player(name='Pietruszka', tag='CWLLL'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='NPC', tag='Robo'), <Champion.MALZAHAR: 90>, <Lane.MID: 3>)","(Player(name='horiabel97', tag='2309'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='NeckzZ', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Irelia', tag='EUNE'), <Champion.JAX: 24>, <Lane.TOP: 1>)","(Player(name='Szaflar', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='Raven', tag='3929'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='pio98113', tag='Ged'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='Forsaken', tag='yolo'), <Champion.RELL: 526>, <Lane.SUPPORT: 5>)","(Player(name='Kata%20mid%20or%20int', tag='EUNE'), <Champion.FIORA: 114>, <Lane.TOP: 1>)","(Player(name='fr3izy', tag='2137'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='Miroase%20a%20Peste', tag='EUNE'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='horiabel97', tag='2309'), <Champion.KOGMAW: 96>, <Lane.ADC: 4>)","(Player(name='NeckzZ', tag='EUNE'), <Champion.ASHE: 22>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='Pogchamp%20Babci', tag='Zgon'), <Champion.VLADIMIR: 8>, <Lane.TOP: 1>)","(Player(name='DADDY%20GOT%20IT', tag='RAHHH'), <Champion.TALON: 91>, <Lane.JUNGLE: 2>)","(Player(name='LUCIIANO', tag='EUNE'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='%E3%82%BC%E3%82%A4%E3%83%B3', tag='Vodka'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='GooD%20Mo%C3%98d', tag='EUNE'), <Champion.NEEKO: 518>, <Lane.SUPPORT: 5>)","(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.ILLAOI: 420>, <Lane.TOP: 1>)","(Player(name='Xyz%20Katarina', tag='EUNE'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='Zeroproses', tag='EUNE'), <Champion.TWISTED_FATE: 4>, <Lane.MID: 3>)","(Player(name='zarethekid24', tag='EUNE'), <Champion.ZOE: 142>, <Lane.ADC: 4>)","(Player(name='RiceWithMilk', tag='UWU'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='Zeroproses', tag='EUNE'), <Champion.AATROX: 266>, <Lane.TOP: 1>)","(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='mempisha', tag='EUNE'), <Champion.LUX: 99>, <Lane.MID: 3>)","(Player(name='OHvc6Pn4ae', tag='EUNE'), <Champion.VARUS: 110>, <Lane.ADC: 4>)","(Player(name='Okkotsu%20Yuta', tag='JPGMD'), <Champion.BRAND: 63>, <Lane.SUPPORT: 5>)","(Player(name='Yaxel', tag='EUNE'), <Champion.HEIMERDINGER: 74>, <Lane.TOP: 1>)","(Player(name='%CE%98SkurViSin%CE%98', tag='42069'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='amadi%20ferrari', tag='EUNE'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='Altray', tag='2137'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Satoru%20Gojo', tag='2137'), <Champion.KARMA: 43>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.URGOT: 6>, <Lane.TOP: 1>)","(Player(name='Timor', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='Zeroproses', tag='EUNE'), <Champion.ZED: 238>, <Lane.MID: 3>)","(Player(name='Someone%20took%20it', tag='EUNE'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='iced%20Iatte', tag='mocha'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)","(Player(name='Sm33ny', tag='EUNE'), <Champion.AATROX: 266>, <Lane.TOP: 1>)","(Player(name='Mugiwara', tag='69966'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='Mokra%20Trzynastka', tag='3384'), <Champion.QIYANA: 246>, <Lane.MID: 3>)","(Player(name='ribabari', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Frezclap', tag='420'), <Champion.ZILEAN: 26>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='Tentacle%20%C8%98mash', tag='EUNE'), <Champion.KAYLE: 10>, <Lane.TOP: 1>)","(Player(name='OgiFish', tag='EVE'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='M%CE%B1tty', tag='EUNE'), <Champion.SYLAS: 517>, <Lane.MID: 3>)","(Player(name='RothEch', tag='009'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='lee%20sang%20hyeok', tag='2137'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)","(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.TAHM_KENCH: 223>, <Lane.TOP: 1>)","(Player(name='moonkissed', tag='tsuki'), <Champion.KINDRED: 203>, <Lane.JUNGLE: 2>)","(Player(name='Zeroproses', tag='EUNE'), <Champion.GALIO: 3>, <Lane.MID: 3>)","(Player(name='4Jhin', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='Shayitan', tag='EUNE'), <Champion.XERATH: 101>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.RED,"(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.NASUS: 75>, <Lane.TOP: 1>)","(Player(name='Strong%20Daggers', tag='EUNE'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='Zeroproses', tag='EUNE'), <Champion.VIKTOR: 112>, <Lane.MID: 3>)","(Player(name='4Lee2Sin0', tag='UoKiK'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='carvayal', tag='EUNE'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)","(Player(name='S%CE%B1ulG%CE%BF%CE%BFdman', tag='EUNE'), <Champion.HEIMERDINGER: 74>, <Lane.TOP: 1>)","(Player(name='trebles', tag='2137'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='jkt44', tag='EUNE'), <Champion.MAOKAI: 57>, <Lane.MID: 3>)","(Player(name='korniszonek690', tag='EUNE'), <Champion.SAMIRA: 360>, <Lane.ADC: 4>)","(Player(name='Anubis', tag='HOBO'), <Champion.LEONA: 89>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Kaktusik2009', tag='EUNE'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='0101110101', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='HateBlackColour', tag='EUNE'), <Champion.KATARINA: 55>, <Lane.MID: 3>)","(Player(name='Vampy', tag='0069'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.NUNU_AND_WILLUMP: 20>, <Lane.SUPPORT: 5>)","(Player(name='SeptonX', tag='EUNE'), <Champion.CAMILLE: 164>, <Lane.TOP: 1>)","(Player(name='%E3%81%AETHUNDER%E3%81%AE', tag='1111'), <Champion.MASTER_YI: 11>, <Lane.JUNGLE: 2>)","(Player(name='iTzCallMePro', tag='EUNE'), <Champion.ANNIE: 1>, <Lane.MID: 3>)","(Player(name='CALL%20ME%20DADY', tag='EUNE'), <Champion.APHELIOS: 523>, <Lane.ADC: 4>)","(Player(name='Arxha', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:27,MatchResult.BLUE,"(Player(name='Mister%20White', tag='aaaaa'), <Champion.YORICK: 83>, <Lane.TOP: 1>)","(Player(name='XXCZOGOXX', tag='EUNE'), <Champion.SION: 14>, <Lane.JUNGLE: 2>)","(Player(name='I%20Erceb%20I%20', tag='EUNE'), <Champion.YASUO: 157>, <Lane.MID: 3>)","(Player(name='jakfradzi', tag='EUNE'), <Champion.XAYAH: 498>, <Lane.ADC: 4>)","(Player(name='Drift%20King%20Zed', tag='EUNE'), <Champion.HWEI: 910>, <Lane.SUPPORT: 5>)","(Player(name='Sk%C3%BClls', tag='EUNE'), <Champion.GAREN: 86>, <Lane.TOP: 1>)","(Player(name='Djoox', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='BilaJe18MajkeMi', tag='6969'), <Champion.LISSANDRA: 127>, <Lane.MID: 3>)","(Player(name='b3tterduck', tag='EUNE'), <Champion.NILAH: 895>, <Lane.ADC: 4>)","(Player(name='Verikuu', tag='EUNE'), <Champion.ASHE: 22>, <Lane.SUPPORT: 5>)"
