date,player,overall_win_rate,rank,total_games_played,level,last_twenty_games_kda_ratio,last_twenty_games_kill_participation,preferred_positions,last_twenty_games_win_rate
2024/01/29 00:51:59,"Player(name='teofanov03', tag='EUNE')",0.544,Emerald IV,57,327,-1,-1,[],-1
2024/01/29 00:52:01,"Player(name='God%20Scyzor', tag='COX')",0.47100000000000003,Platinum II,87,349,-1,-1,[],-1
2024/01/29 00:52:03,"Player(name='BusznicaUwU', tag='ZeO03')",0.514,Platinum I,109,465,-1,-1,[],-1
2024/01/29 00:52:06,"Player(name='Choojnia', tag='PDW')",0.504,Platinum II,121,756,-1,-1,[],-1
2024/01/29 00:52:08,"Player(name='PoweredByJecna', tag='EUNE')",0.547,Emerald IV,53,369,-1,-1,[],-1
2024/01/29 00:52:10,"Player(name='ShortCold', tag='EUNE')",0.525,Platinum II,40,320,-1,-1,[],-1
2024/01/29 00:52:13,"Player(name='Ne0n%20R9', tag='EUNE')",0.507,Emerald IV,73,545,-1,-1,[],-1
2024/01/29 00:52:15,"Player(name='Pan%C5%BByleta', tag='EUNE')",0.45799999999999996,Emerald IV,48,229,-1,-1,[],-1
2024/01/29 00:52:17,"Player(name='Heinis', tag='EUNE')",0.45299999999999996,Platinum I,53,220,-1,-1,[],-1
2024/01/29 00:52:20,"Player(name='PA%C5%A4O', tag='EUNE')",0.7190000000000001,Platinum I,32,204,-1,-1,[],-1
2024/01/29 00:52:22,"Player(name='balrog', tag='balro')",0.509,Platinum III,55,213,-1,-1,[],-1
2024/01/29 00:52:25,"Player(name='ARD%20ArieE', tag='EUNE')",0.56,Emerald IV,50,575,-1,-1,[],-1
2024/01/29 00:52:27,"Player(name='%C3%9Flood%20Lord', tag='Blood')",0.486,Emerald I,37,399,-1,-1,[],-1
2024/01/29 00:52:29,"Player(name='Sotwica', tag='2336')",0.509,Emerald IV,57,225,-1,-1,[],-1
2024/01/29 00:52:32,"Player(name='rainsouls', tag='EUNE')",0.5479999999999999,Emerald IV,42,309,-1,-1,[],-1
2024/01/29 00:52:34,"Player(name='CptAnton', tag='CptA')",0.75,Emerald IV,16,315,-1,-1,[],-1
2024/01/29 00:52:37,"Player(name='NewbOrnn', tag='EUNEE')",0.478,Platinum III,92,104,-1,-1,[],-1
2024/01/29 00:52:39,"Player(name='tvuj%20ocic', tag='EUNE5')",0.514,Platinum II,35,112,-1,-1,[],-1
2024/01/29 00:52:42,"Player(name='And%C5%BCol', tag='EUNE')",0.495,Emerald IV,91,472,-1,-1,[],-1
2024/01/29 00:52:45,"Player(name='ReQ%203', tag='EUNE')",0.47700000000000004,Emerald III,65,457,-1,-1,[],-1
2024/01/29 00:52:47,"Player(name='Pyk%20Pyk%20Cyk', tag='EUNE')",0.5329999999999999,Platinum I,92,190,-1,-1,[],-1
2024/01/29 00:52:50,"Player(name='Schwererr%20Gustav', tag='EUNE')",0.563,Emerald IV,48,529,-1,-1,[],-1
2024/01/29 00:52:53,"Player(name='Nuxia%20Orniou', tag='EUNE')",0.4,Emerald IV,45,114,-1,-1,[],-1
2024/01/29 00:52:56,"Player(name='PA%C5%A4O', tag='EUNE')",0.7190000000000001,Platinum I,32,204,-1,-1,[],-1
2024/01/29 00:52:59,"Player(name='Godlike%20Hwei', tag='7247')",0.542,Platinum II,24,401,-1,-1,[],-1
2024/01/29 00:53:01,"Player(name='bazbarezu', tag='EUNE')",0.39299999999999996,Gold I,61,398,-1,-1,[],-1
2024/01/29 00:53:04,"Player(name='VAG', tag='EUNE')",0.442,Platinum III,77,328,-1,-1,[],-1
2024/01/29 00:53:07,"Player(name='Chifor', tag='EUNE')",0.484,Platinum I,64,312,-1,-1,[],-1
2024/01/29 00:53:09,"Player(name='PA%C5%A4O', tag='EUNE')",0.7190000000000001,Platinum I,32,204,-1,-1,[],-1
2024/01/29 00:53:12,"Player(name='HaWuDePe', tag='EUNE')",0.507,Emerald IV,73,496,-1,-1,[],-1
2024/01/29 00:53:15,"Player(name='overther', tag='EUNE')",0.513,Platinum II,78,464,-1,-1,[],-1
2024/01/29 00:53:18,"Player(name='DwaBuchyiGluchy', tag='EUNE')",0.513,Platinum II,39,427,-1,-1,[],-1
2024/01/29 00:53:21,"Player(name='mostkiller123', tag='EUNE')",0.364,Platinum II,11,312,-1,-1,[],-1
2024/01/29 00:53:32,"Player(name='THANKSRITOO', tag='EUNE')",0.4,Platinum III,5,119,-1,-1,[],-1
2024/01/29 00:53:33,"Player(name='Dolhov', tag='EUNE')",0.45,Platinum I,20,120,-1,-1,[],-1
2024/01/29 00:53:35,"Player(name='Toleklolek12', tag='EUNE')",0.4,Platinum III,5,147,-1,-1,[],-1
2024/01/29 00:53:36,"Player(name='Wondr', tag='1589')",0.509,Emerald II,171,220,-1,-1,[],-1
2024/01/29 00:53:38,"Player(name='Sonny%20Wolf', tag='EUNE')",0.48,Platinum I,25,351,-1,-1,[],-1
2024/01/29 00:53:40,"Player(name='Hi%20Im%20Astan', tag='EUNE')",0.5870000000000001,Emerald IV,63,293,-1,-1,[],-1
2024/01/29 00:53:42,"Player(name='Dlaczego%20Ja%20Ehh', tag='SMYK')",0.5,Emerald IV,2,624,-1,-1,[],-1
2024/01/29 00:53:44,"Player(name='Deff%20Not%20Gromp', tag='EUNE')",0.42100000000000004,Platinum II,19,247,-1,-1,[],-1
2024/01/29 00:53:46,"Player(name='Pix', tag='1569')",0.491,Emerald IV,53,648,-1,-1,[],-1
2024/01/29 00:53:48,"Player(name='Crxstx', tag='godz')",0.5,Platinum II,32,326,-1,-1,[],-1
2024/01/29 00:53:50,"Player(name='PA%C5%A4O', tag='EUNE')",0.7190000000000001,Platinum I,32,204,-1,-1,[],-1
2024/01/29 00:53:52,"Player(name='iabhor', tag='EUNE')",0.6890000000000001,Platinum IV,45,43,-1,-1,[],-1
2024/01/29 00:53:54,"Player(name='Du%C5%BCy%20Siur', tag='EUNE')",0.6,Emerald IV,60,135,-1,-1,[],-1
2024/01/29 00:53:56,"Player(name='G2%20Cr4zydancer', tag='EUNE')",0.583,Emerald II,96,258,-1,-1,[],-1
2024/01/29 00:53:58,"Player(name='Tankarina', tag='420')",0.504,Emerald IV,133,415,-1,-1,[],-1
2024/01/29 00:54:01,"Player(name='Ciep%C5%82y%20Adam', tag='tatic')",0.589,Emerald III,56,587,-1,-1,[],-1
2024/01/29 00:54:03,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:54:06,"Player(name='T1%20ZEU%CE%A3', tag='1312')",0.541,Emerald III,159,434,-1,-1,[],-1
2024/01/29 00:54:09,"Player(name='TopG%20G%C5%9A', tag='EUNE')",0.615,Emerald III,39,623,-1,-1,[],-1
2024/01/29 00:54:11,"Player(name='SkillWill', tag='Will')",0.44299999999999995,Emerald IV,115,435,-1,-1,[],-1
2024/01/29 00:54:14,"Player(name='GreatWhitePole', tag='EUNE')",0.505,Platinum I,107,227,-1,-1,[],-1
2024/01/29 00:54:16,"Player(name='AQFNGVKQ', tag='EUNE')",0.48100000000000004,Emerald IV,27,497,-1,-1,[],-1
2024/01/29 00:54:19,"Player(name='Shangluiv2', tag='EUNE')",0.556,Platinum I,27,39,-1,-1,[],-1
2024/01/29 00:54:21,"Player(name='krsn', tag='1244')",0.493,Emerald IV,73,490,-1,-1,[],-1
2024/01/29 00:54:23,"Player(name='99hqu', tag='Rank1')",0.524,Platinum II,42,583,-1,-1,[],-1
2024/01/29 00:54:26,"Player(name='UnluckiestManKEK', tag='ALIVE')",0.578,Platinum II,45,215,-1,-1,[],-1
2024/01/29 00:54:28,"Player(name='BoskiKamilo', tag='EUNE')",0.506,Emerald III,77,467,-1,-1,[],-1
2024/01/29 00:54:31,"Player(name='Czachol', tag='EUNE')",0.426,Emerald IV,61,663,-1,-1,[],-1
2024/01/29 00:54:33,"Player(name='Dr%20Hrkica', tag='BAD')",0.579,Platinum II,19,233,-1,-1,[],-1
2024/01/29 00:54:35,"Player(name='Reszelo', tag='EUNE')",0.495,Platinum I,97,716,-1,-1,[],-1
2024/01/29 00:54:37,"Player(name='Neskap', tag='EUNE')",0.561,Emerald IV,57,211,-1,-1,[],-1
2024/01/29 00:54:39,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:54:41,"Player(name='Sanjaya%20z%20Lechii', tag='EUNE')",0.491,Emerald III,55,100,-1,-1,[],-1
2024/01/29 00:54:44,"Player(name='TomszStudios', tag='EUNE')",0.625,Platinum I,8,475,-1,-1,[],-1
2024/01/29 00:54:46,"Player(name='Wiliam%20Afton', tag='EUNE')",0.47600000000000003,Platinum I,21,233,-1,-1,[],-1
2024/01/29 00:54:48,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:54:50,"Player(name='Niez%C5%82yZedPl', tag='xdxd')",0.48,Emerald IV,125,709,-1,-1,[],-1
2024/01/29 00:54:53,"Player(name='%CE%A5%CE%AC%CE%BA%CE%B9%CE%BD%CE%B8%CE%BF%CF%82', tag='HADES')",0.5710000000000001,Emerald IV,56,137,-1,-1,[],-1
2024/01/29 00:54:56,"Player(name='PandaChicken', tag='EUNE')",0.423,Platinum III,26,117,-1,-1,[],-1
2024/01/29 00:54:59,"Player(name='Spyridod', tag='EUNE')",0.43200000000000005,Platinum I,44,221,-1,-1,[],-1
2024/01/29 00:55:02,"Player(name='BL%C3%98%C3%98%C3%90', tag='EUNE')",0.59,Emerald II,39,443,-1,-1,[],-1
2024/01/29 00:55:04,"Player(name='XDXDXDXDDXXDXD', tag='EUNE')",0.5710000000000001,Platinum I,70,274,-1,-1,[],-1
2024/01/29 00:55:07,"Player(name='Yoel%20Romero%20', tag='EUNE')",0.452,Emerald IV,62,724,-1,-1,[],-1
2024/01/29 00:55:10,"Player(name='KRG%20Tale%20Surovi', tag='EUNE')",0.645,Emerald IV,31,443,-1,-1,[],-1
2024/01/29 00:55:12,"Player(name='Flekii', tag='EUNE')",0.556,Platinum IV,18,32,-1,-1,[],-1
2024/01/29 00:55:15,"Player(name='Say%20Nocturne', tag='EUNE')",0.452,Gold I,73,122,-1,-1,[],-1
2024/01/29 00:55:17,"Player(name='L9%20ITymczakI', tag='EUNE')",0.364,Emerald II,22,448,-1,-1,[],-1
2024/01/29 00:55:20,"Player(name='vuchetaa', tag='EUNE')",0.478,Emerald III,23,442,-1,-1,[],-1
2024/01/29 00:55:23,"Player(name='Clock%20Meister', tag='EUNE')",0.455,Emerald IV,66,470,-1,-1,[],-1
2024/01/29 00:55:26,"Player(name='PepegaMajstr', tag='EUNE')",0.6459999999999999,Emerald IV,48,330,-1,-1,[],-1
2024/01/29 00:55:37,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:55:39,"Player(name='tomsonhavson', tag='EUNE')",0.5379999999999999,Platinum I,13,208,-1,-1,[],-1
2024/01/29 00:55:41,"Player(name='TroubleMaker247', tag='EUNE')",0.537,Emerald IV,95,144,-1,-1,[],-1
2024/01/29 00:55:43,"Player(name='TheAliyator', tag='EUNE')",0.68,Platinum II,25,322,-1,-1,[],-1
2024/01/29 00:55:44,"Player(name='Aurelion%20Only', tag='EUNE')",0.545,Emerald IV,77,293,-1,-1,[],-1
2024/01/29 00:55:47,"Player(name='Uamanarva', tag='EUNE')",0.483,Platinum I,29,90,-1,-1,[],-1
2024/01/29 00:55:48,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:55:50,"Player(name='MitzuBeleaua', tag='EUNE')",0.569,Emerald IV,51,478,-1,-1,[],-1
2024/01/29 00:55:52,"Player(name='Wopstein', tag='EUNE')",0.529,Emerald IV,34,240,-1,-1,[],-1
2024/01/29 00:55:54,"Player(name='Sho%20Taz', tag='EUNE')",0.525,Emerald IV,61,434,-1,-1,[],-1
2024/01/29 00:55:56,"Player(name='Envy125', tag='EUNE')",0.44,Platinum I,25,390,-1,-1,[],-1
2024/01/29 00:55:58,"Player(name='ShadowMaster1', tag='EUNE')",0.5,Emerald III,18,412,-1,-1,[],-1
2024/01/29 00:56:00,"Player(name='SadLuck', tag='EUNE')",0.547,Platinum IV,75,381,-1,-1,[],-1
2024/01/29 00:56:03,"Player(name='Pick%20The%20Dagger', tag='7512')",0.514,Platinum I,72,311,-1,-1,[],-1
2024/01/29 00:56:05,"Player(name='zUBLOORD', tag='EUNE')",0.5720000000000001,Emerald IV,138,198,-1,-1,[],-1
2024/01/29 00:56:07,"Player(name='YourMomsFavorite', tag='1337')",0.41,Platinum II,39,410,-1,-1,[],-1
2024/01/29 00:56:09,"Player(name='Taco5k', tag='EUNE')",0.5329999999999999,Emerald III,75,325,-1,-1,[],-1
2024/01/29 00:56:11,"Player(name='Strapilax', tag='EUNE')",0.603,Platinum I,63,251,-1,-1,[],-1
2024/01/29 00:56:14,"Player(name='1Gaymer', tag='EUNE')",0.483,Emerald IV,29,424,-1,-1,[],-1
2024/01/29 00:56:16,"Player(name='Panor%C3%A1ma%20Hb', tag='EUNE')",0.469,Platinum I,32,515,-1,-1,[],-1
2024/01/29 00:56:19,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:56:21,"Player(name='love%20kill%20', tag='EUNE')",0.489,Emerald IV,92,347,-1,-1,[],-1
2024/01/29 00:56:24,"Player(name='G4NGPLANK', tag='2137')",0.528,Emerald IV,127,237,-1,-1,[],-1
2024/01/29 00:56:27,"Player(name='Dirty%20Harry%20', tag='EUNE')",0.531,Platinum I,32,784,-1,-1,[],-1
2024/01/29 00:56:29,"Player(name='SN%20ScrubNoob', tag='EUNE')",0.938,Emerald III,16,471,-1,-1,[],-1
2024/01/29 00:56:32,"Player(name='Trsak', tag='000')",0.429,Platinum II,28,509,-1,-1,[],-1
2024/01/29 00:56:35,"Player(name='MuKeLL', tag='EUNE')",0.47,Emerald III,66,226,-1,-1,[],-1
2024/01/29 00:56:37,"Player(name='bestgamersjd', tag='EUNE')",0.5379999999999999,Platinum I,39,147,-1,-1,[],-1
2024/01/29 00:56:40,"Player(name='Fat%20Santa%20Klaus', tag='EUNE')",0.619,Emerald III,42,87,-1,-1,[],-1
2024/01/29 00:56:42,"Player(name='Uestiq', tag='EUNE')",0.429,Platinum II,7,346,-1,-1,[],-1
2024/01/29 00:56:44,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:56:47,"Player(name='RPzBPanzeSchreck', tag='EUNE')",0.5,Emerald IV,32,355,-1,-1,[],-1
2024/01/29 00:56:49,"Player(name='DarkWoy', tag='EUNE')",0.5379999999999999,Emerald III,117,192,-1,-1,[],-1
2024/01/29 00:56:52,"Player(name='Ciureja', tag='EUNE')",0.467,Platinum IV,15,340,-1,-1,[],-1
2024/01/29 00:56:54,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:56:57,"Player(name='Arzhinnat', tag='EUNE')",0.541,Emerald III,85,105,-1,-1,[],-1
2024/01/29 00:56:59,"Player(name='D4Highway', tag='EUNE')",0.455,Platinum I,11,469,-1,-1,[],-1
2024/01/29 00:57:02,"Player(name='mpampijote', tag='727')",0.45899999999999996,Platinum I,61,192,-1,-1,[],-1
2024/01/29 00:57:04,"Player(name='itsfriends19', tag='EUNE')",0.46399999999999997,Platinum II,28,312,-1,-1,[],-1
2024/01/29 00:57:07,"Player(name='be%20Kayleful', tag='EUNE')",0.5579999999999999,Emerald IV,43,214,-1,-1,[],-1
2024/01/29 00:57:10,"Player(name='Mike%20Oxmollll', tag='EUNE')",0.483,Emerald III,58,292,-1,-1,[],-1
2024/01/29 00:57:13,"Player(name='dj0leex', tag='EUNE')",0.5379999999999999,Emerald IV,13,290,-1,-1,[],-1
2024/01/29 00:57:16,"Player(name='DJINAJLU%20U%20KRAJU', tag='EUNE')",0.511,Platinum II,88,557,-1,-1,[],-1
2024/01/29 00:57:18,"Player(name='Fi%C3%A8rc%C3%A9%20', tag='EUNE')",0.47700000000000004,Emerald IV,107,738,-1,-1,[],-1
2024/01/29 00:57:21,"Player(name='MARC0%20P0L0', tag='EUNE')",0.475,Platinum I,40,578,-1,-1,[],-1
2024/01/29 00:57:24,"Player(name='DrKaKaTo', tag='KaKa')",0.535,Emerald II,144,259,-1,-1,[],-1
2024/01/29 00:57:28,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:57:30,"Player(name='BlackLionek', tag='9999')",0.5,Platinum II,68,389,-1,-1,[],-1
2024/01/29 00:57:33,"Player(name='L9%20DZIVVKA', tag='EUNE')",0.6,Emerald III,10,246,-1,-1,[],-1
2024/01/29 00:57:36,"Player(name='Alinarepasula14', tag='EUNE')",0.551,Emerald II,69,560,-1,-1,[],-1
2024/01/29 00:57:39,"Player(name='G0ulielmos', tag='EUNE')",0.429,Platinum II,49,397,-1,-1,[],-1
2024/01/29 00:57:49,"Player(name='SlyManic', tag='EUNE')",0.603,Emerald II,73,114,-1,-1,[],-1
2024/01/29 00:57:51,"Player(name='DA%20Famine', tag='EUNE')",0.596,Emerald III,99,288,-1,-1,[],-1
2024/01/29 00:57:53,"Player(name='Placidusax', tag='56748')",0.513,Platinum II,78,195,-1,-1,[],-1
2024/01/29 00:57:55,"Player(name='KunamiLoveGurl', tag='EUNE')",0.452,Platinum II,42,386,-1,-1,[],-1
2024/01/29 00:57:57,"Player(name='L9%20Gumayusi', tag='T1%20L9')",0.478,Emerald IV,23,469,-1,-1,[],-1
2024/01/29 00:57:59,"Player(name='Exgraay', tag='EUNE')",0.5329999999999999,Emerald IV,30,430,-1,-1,[],-1
2024/01/29 00:58:04,"Player(name='FinalMeliodas', tag='EUNE')",0.6,Platinum I,5,210,-1,-1,[],-1
2024/01/29 00:58:06,"Player(name='Akshan', tag='KIDS')",0.47700000000000004,Emerald II,65,611,-1,-1,[],-1
2024/01/29 00:58:08,"Player(name='NaudiR', tag='EUNE')",0.435,Emerald IV,23,229,-1,-1,[],-1
2024/01/29 00:58:10,"Player(name='Bocchi%20the%20Rock', tag='rmy')",0.607,Diamond IV,61,376,-1,-1,[],-1
2024/01/29 00:58:12,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:58:14,"Player(name='duchson%20ADC%20', tag='EUNE')",0.474,Emerald IV,95,591,-1,-1,[],-1
2024/01/29 00:58:16,"Player(name='Gzamir', tag='1312')",0.589,Emerald III,73,665,-1,-1,[],-1
2024/01/29 00:58:19,"Player(name='TTK%20ToP%20%C5%81aner', tag='EUNE')",0.41,Emerald IV,83,667,-1,-1,[],-1
2024/01/29 00:58:21,"Player(name='Arif', tag='EUNE')",0.39,Platinum II,41,534,-1,-1,[],-1
2024/01/29 00:58:23,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:58:25,"Player(name='Qender', tag='DESKA')",0.523,Platinum II,44,170,-1,-1,[],-1
2024/01/29 00:58:27,"Player(name='Kmibo', tag='EUNE')",0.545,Platinum I,11,185,-1,-1,[],-1
2024/01/29 00:58:29,"Player(name='xPr%C3%B8totypE', tag='EUNE')",0.5,Emerald IV,40,425,-1,-1,[],-1
2024/01/29 00:58:31,"Player(name='BanzaiLV', tag='EUNE')",0.431,Platinum I,58,349,-1,-1,[],-1
2024/01/29 00:58:33,"Player(name='COWBOYxxx', tag='EUNE')",0.31,Gold I,29,463,-1,-1,[],-1
2024/01/29 00:58:35,"Player(name='DoctorxFour', tag='0704')",0.426,Platinum II,54,565,-1,-1,[],-1
2024/01/29 00:58:38,"Player(name='AriSuper3', tag='EUNE')",0.5479999999999999,Emerald IV,62,225,-1,-1,[],-1
2024/01/29 00:58:40,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:58:42,"Player(name='Patisoni', tag='SADAF')",0.5479999999999999,Emerald IV,62,444,-1,-1,[],-1
2024/01/29 00:58:45,"Player(name='BontJayceBont', tag='EUNE')",0.565,Emerald IV,92,170,-1,-1,[],-1
2024/01/29 00:58:47,"Player(name='OXAV%20Pedro', tag='EUNE')",0.552,Emerald III,29,399,-1,-1,[],-1
2024/01/29 00:58:49,"Player(name='SS4%20CNCR', tag='EUNE')",0.484,Emerald IV,31,222,-1,-1,[],-1
2024/01/29 00:58:52,"Player(name='BooByzz', tag='EUNE')",0.385,Emerald IV,26,448,-1,-1,[],-1
2024/01/29 00:58:54,"Player(name='fifulinek8', tag='EUNE')",0.514,Emerald IV,35,153,-1,-1,[],-1
2024/01/29 00:58:57,"Player(name='ThiccJim69', tag='EUNE')",0.6,Emerald III,25,350,-1,-1,[],-1
2024/01/29 00:58:59,"Player(name='Piistolero%20ADC', tag='EUNE')",0.525,Emerald IV,59,324,-1,-1,[],-1
2024/01/29 00:59:02,"Player(name='Deralex', tag='EUNE')",0.5379999999999999,Emerald II,91,424,-1,-1,[],-1
2024/01/29 00:59:05,"Player(name='T1%20Gragas', tag='9999')",0.5379999999999999,Emerald IV,26,609,-1,-1,[],-1
2024/01/29 00:59:07,"Player(name='Gizo98', tag='EUNE')",0.55,Emerald IV,60,76,-1,-1,[],-1
2024/01/29 00:59:10,"Player(name='Majkowell', tag='1234')",0.44299999999999995,Emerald IV,61,374,-1,-1,[],-1
2024/01/29 00:59:13,"Player(name='QooQoopa', tag='EUNE')",0.595,Emerald III,74,124,-1,-1,[],-1
2024/01/29 00:59:15,"Player(name='kpopenjoyer', tag='282')",0.5589999999999999,Emerald I,118,274,-1,-1,[],-1
2024/01/29 00:59:19,"Player(name='Shen%CE%BF%CF%87%CE%BB%CF%8E', tag='Giagk')",0.441,Emerald IV,127,152,-1,-1,[],-1
2024/01/29 00:59:22,"Player(name='M%C3%ADss%20B%C3%A4nnan%C3%A1', tag='EUNE')",0.479,Emerald IV,121,92,-1,-1,[],-1
2024/01/29 00:59:24,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 00:59:27,"Player(name='%C5%A0one%20Kamata%20', tag='EUNE')",0.513,Emerald III,78,496,-1,-1,[],-1
2024/01/29 00:59:30,"Player(name='Jakur', tag='EUNE')",0.529,Emerald IV,34,548,-1,-1,[],-1
2024/01/29 00:59:32,"Player(name='jeongJiJoingHu', tag='sigma')",0.547,Emerald IV,64,359,-1,-1,[],-1
2024/01/29 00:59:35,"Player(name='Incursio', tag='669')",0.455,Platinum II,191,517,-1,-1,[],-1
2024/01/29 00:59:38,"Player(name='J3baa%C4%87%20lige', tag='EUNE')",0.33299999999999996,Emerald IV,15,583,-1,-1,[],-1
2024/01/29 00:59:41,"Player(name='MasnyDetonator', tag='EUNE')",0.494,Emerald IV,89,497,-1,-1,[],-1
2024/01/29 00:59:44,"Player(name='mako', tag='xdddd')",0.47200000000000003,Emerald IV,144,142,-1,-1,[],-1
2024/01/29 00:59:47,"Player(name='10k%20HP', tag='EUNE')",0.563,Emerald IV,48,375,-1,-1,[],-1
2024/01/29 00:59:50,"Player(name='DarkShado0o0w', tag='EUNE')",0.47600000000000003,Emerald IV,63,73,-1,-1,[],-1
2024/01/29 01:00:01,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 01:00:03,"Player(name='Tanor', tag='EUNE')",0.41200000000000003,Platinum I,34,378,-1,-1,[],-1
2024/01/29 01:00:04,"Player(name='kpopenjoyer', tag='282')",0.5589999999999999,Emerald I,118,274,-1,-1,[],-1
2024/01/29 01:00:06,"Player(name='Variont', tag='EUNE')",0.525,Emerald I,118,356,-1,-1,[],-1
2024/01/29 01:00:08,"Player(name='Kostrec96', tag='EUNE')",0.4,Platinum II,5,102,-1,-1,[],-1
2024/01/29 01:00:10,"Player(name='Ariados', tag='EUNE')",0.389,Platinum I,18,372,-1,-1,[],-1
2024/01/29 01:00:12,"Player(name='Cofibque', tag='EUNE')",0.2,Platinum I,15,33,-1,-1,[],-1
2024/01/29 01:00:14,"Player(name='xXxGoldenWolfxXx', tag='EUNE')",0.5710000000000001,Emerald IV,14,57,-1,-1,[],-1
2024/01/29 01:00:16,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 01:00:17,"Player(name='Sayonara%20Majo', tag='EUNE')",0.5329999999999999,Emerald IV,60,534,-1,-1,[],-1
2024/01/29 01:00:19,"Player(name='Makak', tag='6666')",0.48,Emerald IV,25,385,-1,-1,[],-1
2024/01/29 01:00:21,"Player(name='veycem001717eun', tag='EUNE')",0.615,Diamond III,122,63,-1,-1,[],-1
2024/01/29 01:00:23,"Player(name='420%20Julcia', tag='EUNE')",0.47600000000000003,Emerald IV,63,427,-1,-1,[],-1
2024/01/29 01:00:27,"Player(name='DrTony', tag='EUNE')",0.5329999999999999,Platinum II,30,360,-1,-1,[],-1
2024/01/29 01:00:29,"Player(name='Par8enos', tag='EUNE')",0.521,Platinum III,48,190,-1,-1,[],-1
2024/01/29 01:00:32,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
2024/01/29 01:00:34,"Player(name='kokkok0', tag='EUNE')",0.563,Emerald III,80,273,-1,-1,[],-1
2024/01/29 01:00:36,"Player(name='Dovinush', tag='EUNE')",0.46799999999999997,Emerald IV,47,83,-1,-1,[],-1
2024/01/29 01:00:38,"Player(name='kumpel09', tag='EUNE')",0.33299999999999996,Emerald IV,21,179,-1,-1,[],-1
2024/01/29 01:00:40,"Player(name='Testrone', tag='1255')",0.517,Emerald IV,60,430,-1,-1,[],-1
2024/01/29 01:00:43,"Player(name='Faxiu', tag='1337')",0.444,Platinum III,9,560,-1,-1,[],-1
2024/01/29 01:00:45,"Player(name='inventor%20of%20sex%20', tag='EUNE')",0.516,Emerald IV,64,384,-1,-1,[],-1
2024/01/29 01:00:47,"Player(name='xMoonFairy', tag='Beth')",0.511,Emerald III,45,557,-1,-1,[],-1
2024/01/29 01:00:50,"Player(name='SzefiWJG', tag='EUNE')",0.6,Emerald IV,40,108,-1,-1,[],-1
2024/01/29 01:00:52,"Player(name='PameGiaKaravida', tag='EUNE')",0.5,Emerald IV,114,414,-1,-1,[],-1
2024/01/29 01:00:55,"Player(name='MarchwiarzZopola', tag='groch')",0.677,Emerald II,31,302,-1,-1,[],-1
2024/01/29 01:00:57,"Player(name='PollBoll', tag='EUNE')",0.54,Emerald II,126,404,-1,-1,[],-1
2024/01/29 01:01:00,"Player(name='Teemoboss007', tag='EUNE')",0.647,Emerald IV,17,138,-1,-1,[],-1
2024/01/29 01:01:02,"Player(name='OdinIsMyFather', tag='4522')",0.316,Platinum III,19,639,-1,-1,[],-1
2024/01/29 01:01:04,"Player(name='TYKKETINA', tag='ROTTE')",0.545,Emerald III,88,724,-1,-1,[],-1
2024/01/29 01:01:07,"Player(name='Jas%CE%BFn%20B%CE%BFurne%20', tag='EUNE')",0.52,Platinum I,25,358,-1,-1,[],-1
